(1996.0,1174.75,1171.05,  925.47,  929.46, 1088.64, 1101.72,)
(1997.0,1171.25,1177.65,  929.62,  935.41, 1092.19, 1096.39,)
(1998.0,1171.15, 1172.5,  918.18,  921.35, 1086.94, 1092.42,)
(1999.0, 1164.9, 1162.2,  915.84,  913.61, 1095.36, 1082.59,)
(2002.0,1171.65, 1173.5,   929.0,  927.42, 1100.88, 1102.03,)
(2003.0,1168.75,1161.85,  930.09,  919.95, 1099.68, 1095.97,)
(1975.0, 1187.4, 1178.1,  952.06,  946.37, 1115.44, 1111.89,)
(1976.0, 1187.3,1186.55,  952.45,  949.83, 1119.98, 1119.51,)
(1977.0, 1189.1, 1187.0,  956.51,   956.6, 1117.99, 1121.24,)
(1980.0, 1187.5, 1187.7,  953.33,  955.39, 1121.83,  1120.0,)
(1981.0,1187.25, 1186.1,   953.6,   950.3, 1125.04, 1121.46,)
(1982.0,1213.25,1185.35,  980.06,  957.29,  1143.0, 1123.47,)
(1983.0,1217.55,1212.25,  978.91,  975.38, 1144.98, 1141.82,)
(1984.0,1214.95,1214.25,  984.72,  972.98, 1143.39, 1142.73,)
(1987.0, 1206.1, 1211.0,  971.15,  981.27, 1135.54,  1142.7,)
(1988.0, 1232.0,1226.75,  988.19,  985.57,  1148.1, 1147.75,)
(1989.0, 1225.7, 1229.2,  984.36,  987.91, 1144.68,  1148.2,)
(1990.0, 1228.9,1226.95,  988.65,  990.15,  1138.7, 1144.13,)
(1991.0, 1222.6, 1213.6,  978.08,  972.94, 1136.53,  1132.9,)
(1994.0,1255.65,1236.45, 991.964, 979.392,1154.445,1137.163,)
(1995.0, 1280.9, 1267.5,1034.071,1015.648,1175.482,  1166.1,)
(1996.0,1304.55, 1281.4,1050.424,1035.115,1176.835,1170.046,)
(1997.0, 1284.0,1282.35,1034.262,1036.011, 1162.02,1160.655,)
(1998.0, 1286.8,1283.05,1036.131,1035.293,1162.495, 1161.16,)
(2001.0, 1301.7, 1302.8,1042.792,1039.895,1172.571,1172.129,)
(2002.0, 1293.0, 1301.0,1040.606,1045.484,1165.898,1173.762,)
(2003.0,1295.85,1303.75,1056.507,1060.079,1169.764,1173.636,)
(2004.0, 1284.4,1288.45,1048.584,1053.694, 1167.52,1167.336,)
(1975.0, 1274.2, 1272.0,1046.246,1046.347,1163.217,1162.608,)
(1978.0, 1265.9, 1273.0,1042.469,1045.642,1160.957,1164.922,)
(1979.0, 1269.3,1266.25,1038.287,1037.059,1162.933,1160.012,)
(1980.0, 1273.9, 1270.5,1043.451,1039.269,1166.128,1162.762,)
(1981.0, 1269.3, 1269.4,1037.526,1047.382,1165.852,1168.737,)
(1982.0, 1267.0,1265.55,1034.886,  1035.6,1163.613, 1163.04,)
(1985.0,1263.95,1266.05,1033.785,1038.667,1160.685,1164.513,)
(1986.0, 1269.2,1271.65,1034.652,1039.828,1156.749,1161.016,)
(1987.0,1269.75,1269.05,1031.291,1032.118,1154.965,1156.993,)
(1988.0,1261.65, 1258.2,1031.147,1023.672,1145.326, 1146.22,)
(1989.0, 1252.7, 1254.8,1029.594,1031.697,1139.581,1140.864,)
(1992.0,1256.15,1251.75,1028.787,1025.183,1140.082,1136.213,)
(1993.0, 1258.0,1261.05,1029.925,1034.061,1141.761, 1142.89,)
(1994.0, 1255.7, 1256.5,1024.526, 1027.44,1139.045,1138.766,)
(1995.0, 1256.4,1253.45,1021.579, 1020.81, 1130.76,1131.991,)
(1996.0, 1262.1, 1259.5,1016.622,1018.684,1129.706, 1129.52,)
(1999.0, 1255.0,1258.75,1012.911,1013.294,1127.618,1124.567,)
(2000.0, 1265.5, 1254.5, 994.303,  992.31, 1131.23, 1122.15,)
(2001.0, 1274.0, 1269.4,1001.109, 996.733, 1134.37,1133.828,)
(2002.0,1309.15, 1283.3,1026.897,1006.107,1172.213,1150.735,)
